date,canton_name,total_trips,dataset,train_trips,road_trips,highway_trips,commuter_trips,non_commuter_trips
2020-01-29,Schwyz,578396,2020,76655,343577,158171,155366,423039
2020-01-29,Uri,103385,2020,13486,51787,38122,20520,82876
2020-01-29,Schaffhausen,216438,2020,25366,184020,7062,61380,155068
2020-01-29,Ticino,881066,2020,34347,714621,132108,246304,634774
2020-01-29,Basel-Landschaft,1026649,2020,114394,700675,211591,324185,702475
2020-01-29,Geneve,1554347,2020,87499,1357999,108859,497155,1057203
2020-01-29,Luzern,1206885,2020,124916,815558,266422,357888,849009
2020-01-29,Freiburg,878731,2020,78001,642286,158457,243147,635596
2020-01-29,Bern,2967871,2020,445233,2085444,437216,878661,2089234
2020-01-29,Graubunden,583815,2020,71752,417851,94236,129001,454839
2020-01-29,Sankt-Gallen,1547997,2020,165491,1001423,381102,429569,1118448
2020-01-30,Thurgau,697424,2020,78213,478404,140821,191356,506083
2020-01-30,Glarus,152543,2020,27557,62219,62775,31515,121038
2020-01-30,Zug,530300,2020,79083,293916,157311,179607,350703
2020-01-30,Jura,157274,2020,12346,138926,6009,46895,110387
2020-01-30,Obwalden,86153,2020,9082,67113,9968,21166,64998
2020-01-30,Appenzell-Ausserrhoden,156711,2020,17209,129555,9957,41053,115669
2020-01-30,Nidwalden,186627,2020,14703,102358,69575,46235,140401
2020-01-30,Zurich,4084588,2020,642860,2912422,529319,1371320,2713282
2020-01-30,Waadt,2101382,2020,214745,1482890,403756,615558,1485833
2020-01-30,Basel-Stadt,827237,2020,93856,617348,116045,285941,541309
2020-01-30,Wallis,746593,2020,88457,551275,106873,162744,583860
2020-01-30,Neuchatel,450453,2020,37588,350036,62840,139899,310566
2020-01-30,Appenzell-Innerrhoden,33229,2020,2713,29455,1075,7180,26062
2020-01-30,Solothurn,1027819,2020,218035,557670,252123,295746,732083
2020-01-30,Aargau,1871463,2020,289794,1129243,452434,566174,1305298
2020-01-30,Schwyz,550892,2020,71691,325808,153403,143551,407351
2020-01-30,Uri,104141,2020,13811,50108,40231,19078,85073
2020-01-30,Schaffhausen,207610,2020,23720,176657,7244,58086,149535
2020-01-30,Ticino,797170,2020,30977,639741,126462,226658,570523
2020-01-30,Basel-Landschaft,967753,2020,105974,654837,206953,302459,665305
2020-01-30,Geneve,1450386,2020,81759,1259690,108947,481777,968620
2020-01-30,Luzern,1108556,2020,113290,743489,251787,328257,780309
2020-01-30,Freiburg,806752,2020,72275,581569,152918,222695,584068
2020-01-30,Bern,2778314,2020,410866,1953589,413879,814340,1963995
2020-01-30,Graubunden,643753,2020,68170,477576,98032,121102,522677
2020-01-30,Sankt-Gallen,1508070,2020,154727,973597,379768,399531,1108561
2020-01-31,Thurgau,701131,2020,76039,480973,144129,159538,541603
2020-01-31,Glarus,179328,2020,35411,63530,80396,30734,148604
2020-01-31,Zug,512407,2020,76119,288818,147478,145867,366549
2020-01-31,Jura,150893,2020,11894,132514,6498,37822,113085
2020-01-31,Obwalden,87050,2020,9276,67657,10126,18133,68927
2020-01-31,Appenzell-Ausserrhoden,153120,2020,16755,125970,10405,34213,118918
2020-01-31,Nidwalden,185107,2020,15122,105975,64020,38849,146269
2020-01-31,Zurich,3948836,2020,604996,2823107,520741,1101942,2846903
2020-01-31,Waadt,2072657,2020,207313,1467474,397881,502477,1570192
2020-01-31,Basel-Stadt,795297,2020,89360,587769,118179,231599,563710
2020-01-31,Wallis,797313,2020,99566,576858,120901,143391,653934
2020-01-31,Neuchatel,434502,2020,36070,337875,60566,114447,320064
2020-01-31,Appenzell-Innerrhoden,32101,2020,2732,28232,1149,6244,25870
2020-01-31,Solothurn,964753,2020,198400,523073,243290,231641,733123
2020-01-31,Aargau,1785881,2020,264418,1087110,434360,449723,1336166
2020-01-31,Schwyz,583037,2020,80009,332722,170317,125344,457704
2020-01-31,Uri,122231,2020,17084,59366,45790,18442,103798
2020-01-31,Schaffhausen,206904,2020,23854,175084,7976,49147,157768
2020-01-31,Ticino,793127,2020,32935,628814,131390,197598,595540
2020-01-31,Basel-Landschaft,924939,2020,99620,621074,204259,245116,679837
2020-01-31,Geneve,1414464,2020,78914,1226145,109415,411247,1003228
2020-01-31,Luzern,1077337,2020,108851,730322,238173,267243,810103
2020-01-31,Freiburg,790000,2020,67600,572205,150208,180437,609576
2020-01-31,Bern,2658926,2020,384735,1876593,397617,641322,2017623
2020-01-31,Graubunden,684892,2020,81460,475593,127861,109709,575207
2020-01-31,Sankt-Gallen,1531097,2020,160965,960079,410074,335286,1195833
2020-02-01,Thurgau,708557,2020,64556,482478,161535,61311,647259
2020-02-01,Glarus,209271,2020,34277,73802,101203,13521,195761
2020-02-01,Zug,427013,2020,54849,233811,138364,38632,388392
2020-02-01,Jura,136767,2020,9118,121472,6187,14595,122183
2020-02-01,Obwalden,93385,2020,9112,73070,11211,7329,86065
2020-02-01,Appenzell-Ausserrhoden,152709,2020,15354,125957,11408,14635,138084
2020-02-01,Nidwalden,192089,2020,14959,113417,63725,14723,177379
2020-02-01,Zurich,3475749,2020,432488,2502185,541088,322868,3152894
2020-02-01,Waadt,1886583,2020,150731,1323951,411910,167527,1719066
2020-02-01,Basel-Stadt,665520,2020,65257,482239,118035,66127,599404
2020-02-01,Wallis,862567,2020,108522,623980,130075,67445,795133
2020-02-01,Neuchatel,390423,2020,25846,305626,58960,38122,352310
2020-02-01,Appenzell-Innerrhoden,36078,2020,2711,31985,1390,3248,32838
2020-02-01,Solothurn,887648,2020,149844,469747,268066,73470,814188
2020-02-01,Aargau,1661633,2020,194219,1019212,448212,137979,1523665
2020-02-01,Schwyz,603644,2020,71355,347888,184409,45809,557843
2020-02-01,Uri,120382,2020,15792,62490,42112,8260,112135
2020-02-01,Schaffhausen,187901,2020,17802,159864,10245,17485,170426
2020-02-01,Ticino,664405,2020,21959,538691,103765,68240,596175
2020-02-01,Basel-Landschaft,810801,2020,72171,538607,200032,71389,739421
2020-02-01,Geneve,1157898,2020,51496,992296,114116,111241,1046667
2020-02-01,Luzern,1044953,2020,94524,722576,227864,95690,949275
2020-02-01,Freiburg,761224,2020,52396,538045,170793,66363,694872
2020-02-01,Bern,2529317,2020,332941,1762311,434081,227181,2302153
2020-02-01,Graubunden,843703,2020,84740,605492,153494,56615,787112
2020-02-01,Sankt-Gallen,1586913,2020,144406,987100,455428,128947,1457987
2020-02-02,Thurgau,434354,2020,46415,281476,106475,31622,402745
2020-02-02,Glarus,152092,2020,29331,44958,77813,9493,142610
2020-02-02,Zug,277274,2020,40125,137115,100042,20635,256647
2020-02-02,Jura,93975,2020,8234,77725,8030,8537,85451
2020-02-02,Obwalden,52788,2020,5629,39526,7643,3842,48957
2020-02-02,Appenzell-Ausserrhoden,100194,2020,10764,80731,8708,8329,91874
2020-02-02,Nidwalden,116111,2020,9164,62515,44442,8053,108068
2020-02-02,Zurich,2171200,2020,297516,1478676,395017,173317,1997893
2020-02-02,Waadt,1158285,2020,104747,765731,287819,91336,1066961
2020-02-02,Basel-Stadt,417398,2020,51414,286992,79001,36317,381091
2020-02-02,Wallis,486148,2020,67084,322243,96831,38109,448050
2020-02-02,Neuchatel,234934,2020,22019,169499,43423,19957,214985
2020-02-02,Appenzell-Innerrhoden,22417,2020,1850,19448,1129,1816,20611
2020-02-02,Solothurn,566741,2020,117909,263047,185795,39978,526775
2020-02-02,Aargau,1023466,2020,145305,555925,322245,71084,952392
2020-02-02,Schwyz,407224,2020,57996,211369,137868,27378,379856
2020-02-02,Uri,87784,2020,13740,35503,38550,5742,82051
2020-02-02,Schaffhausen,113402,2020,12102,94411,6900,8945,104468
2020-02-02,Ticino,473555,2020,19033,369560,84972,39108,434458
2020-02-02,Basel-Landschaft,529472,2020,59442,331109,138934,40182,489303
2020-02-02,Geneve,735266,2020,42499,608326,84451,63272,672004
2020-02-02,Luzern,652025,2020,65390,428900,157743,49644,602390
2020-02-02,Freiburg,483649,2020,38578,327250,117832,37540,446120
2020-02-02,Bern,1536524,2020,224725,1019865,291956,123549,1412997
2020-02-02,Graubunden,521934,2020,62798,342912,116241,35557,486394
2020-02-02,Sankt-Gallen,973656,2020,102774,572105,298798,67946,905732
2020-02-03,Thurgau,756162,2020,83789,537682,134706,242340,513837
2020-02-03,Glarus,143453,2020,26937,59890,56636,36942,106522
2020-02-03,Zug,483432,2020,73275,266539,143628,186616,296827
2020-02-03,Jura,156940,2020,12522,138949,5477,49789,107161
2020-02-03,Obwalden,78893,2020,8287,61860,8755,24248,54655
2020-02-03,Appenzell-Ausserrhoden,166691,2020,19218,137718,9764,51906,114795
2020-02-03,Nidwalden,165506,2020,13545,94461,57509,49829,115686
2020-02-03,Zurich,3871430,2020,613192,2767977,490275,1435047,2436397
2020-02-03,Waadt,2122215,2020,212545,1525710,383973,685702,1436527
2020-02-03,Basel-Stadt,797939,2020,92890,597722,107341,297665,500288
2020-02-03,Wallis,752254,2020,81404,563459,107401,193132,559132
2020-02-03,Neuchatel,445267,2020,35796,350345,59140,152485,292796
2020-02-03,Appenzell-Innerrhoden,30590,2020,2506,27209,886,8477,22125
2020-02-03,Solothurn,931480,2020,192020,511322,228149,304822,626670
2020-02-03,Aargau,1759953,2020,265842,1077691,416431,595463,1164501
2020-02-03,Schwyz,539189,2020,69096,322401,147704,162270,376930
2020-02-03,Uri,99226,2020,12405,50691,36139,21717,77519
2020-02-03,Schaffhausen,197535,2020,22964,168709,5877,61744,135806
2020-02-03,Ticino,817508,2020,32291,666347,118878,245877,571640
2020-02-03,Basel-Landschaft,938170,2020,102161,645746,190273,326317,611864
2020-02-03,Geneve,1426566,2020,80358,1247115,99107,508323,918257
2020-02-03,Luzern,1078323,2020,107576,740110,230647,360434,717900
2020-02-03,Freiburg,802604,2020,67853,592509,142253,252913,549701
2020-02-03,Bern,2610754,2020,373111,1856650,381017,849373,1761406
2020-02-03,Graubunden,579635,2020,65912,421004,92740,134154,445504
2020-02-03,Sankt-Gallen,1514485,2020,160300,999515,354689,471776,1042730
2020-02-04,Thurgau,804756,2020,91290,571781,141695,256097,548670
2020-02-04,Glarus,139798,2020,26709,60426,52676,36867,102943
2020-02-04,Zug,503398,2020,78781,275281,149343,195047,308359
2020-02-04,Jura,163790,2020,12874,144945,5985,53736,110068
2020-02-04,Obwalden,79558,2020,8177,62618,8773,24923,54646
2020-02-04,Appenzell-Ausserrhoden,172773,2020,20997,141860,9928,54743,118043
2020-02-04,Nidwalden,168680,2020,13706,96443,58544,51766,116927
2020-02-04,Zurich,4148139,2020,673150,2961837,513163,1545954,2602197
2020-02-04,Waadt,2218563,2020,226472,1590707,401395,719930,1498644
2020-02-04,Basel-Stadt,842847,2020,98161,633797,110900,319714,523144
2020-02-04,Wallis,727540,2020,77539,541522,108490,195436,532115
2020-02-04,Neuchatel,467982,2020,39386,366006,62599,160225,307766
2020-02-04,Appenzell-Innerrhoden,31044,2020,2649,27481,922,8581,22472
2020-02-04,Solothurn,999685,2020,214452,545070,240176,324393,675304
2020-02-04,Aargau,1878290,2020,291285,1144837,442180,632225,1246076
2020-02-04,Schwyz,544083,2020,72034,325101,146957,166917,377176
2020-02-04,Uri,95738,2020,11744,49802,34203,21996,73754
2020-02-04,Schaffhausen,210691,2020,24286,179943,6471,66069,144630
2020-02-04,Ticino,846812,2020,33222,688901,124701,260742,586082
2020-02-04,Basel-Landschaft,990989,2020,108936,681673,200391,347967,643034
2020-02-04,Geneve,1508121,2020,85723,1316900,105508,539593,968539
2020-02-04,Luzern,1128902,2020,115528,771143,242240,378666,750246
2020-02-04,Freiburg,836790,2020,72413,616364,148023,264501,572300
2020-02-04,Bern,2746089,2020,403550,1944468,398092,900821,1845290
2020-02-04,Graubunden,538990,2020,65364,388558,85088,137702,401308
2020-02-04,Sankt-Gallen,1578366,2020,173095,1045024,360268,496999,1081391
2020-02-05,Thurgau,842835,2020,93489,601680,147677,246779,596068
2020-02-05,Glarus,154211,2020,29994,65982,58248,36344,117881
2020-02-05,Zug,525526,2020,83740,287256,154539,190394,335142
2020-02-05,Jura,172889,2020,13618,152802,6479,52610,120290
2020-02-05,Obwalden,87075,2020,9027,69173,8883,24338,62745
2020-02-05,Appenzell-Ausserrhoden,182370,2020,21442,150799,10139,53181,129199
2020-02-05,Nidwalden,182598,2020,15158,105978,61474,50617,131993
2020-02-05,Zurich,4297915,2020,687362,3078207,532357,1506291,2791637
2020-02-05,Waadt,2328190,2020,232658,1675398,420144,684340,1643861
2020-02-05,Basel-Stadt,873870,2020,99302,657849,116730,315169,558712
2020-02-05,Wallis,857480,2020,94737,646759,115995,191864,665627
2020-02-05,Neuchatel,495708,2020,40902,389006,65812,153146,342574
2020-02-05,Appenzell-Innerrhoden,35058,2020,3048,31042,980,8678,26393
2020-02-05,Solothurn,1044941,2020,213698,577831,253424,318360,726594
2020-02-05,Aargau,1958256,2020,296946,1201979,459342,620732,1337535
2020-02-05,Schwyz,588474,2020,77247,355874,155361,163493,424990
2020-02-05,Uri,104212,2020,13098,55291,35835,21830,82395
2020-02-05,Schaffhausen,221480,2020,26058,188698,6735,65178,156313
2020-02-05,Ticino,864093,2020,34539,703148,126416,252403,611701
2020-02-05,Basel-Landschaft,1038848,2020,111436,717952,209472,343368,695493
2020-02-05,Geneve,1526148,2020,83535,1336579,106050,505283,1020880
2020-02-05,Luzern,1191454,2020,120667,818400,252397,369509,821956
2020-02-05,Freiburg,883718,2020,75589,651724,156414,256209,627518
2020-02-05,Bern,2915807,2020,420752,2078340,416739,884775,2031057
2020-02-05,Graubunden,596020,2020,72139,428803,95102,135223,460823
2020-02-05,Sankt-Gallen,1666774,2020,180497,1103642,382653,483161,1183633
2020-02-06,Thurgau,836915,2020,92244,593178,151504,242711,594216
2020-02-06,Glarus,176971,2020,32036,75463,69482,38273,138707
2020-02-06,Zug,522223,2020,83244,284062,154928,184350,337885
2020-02-06,Jura,167477,2020,13084,147968,6436,50735,116753
2020-02-06,Obwalden,98910,2020,9542,79078,10298,24377,74541
2020-02-06,Appenzell-Ausserrhoden,193072,2020,22453,158694,11936,53614,139469
2020-02-06,Nidwalden,202067,2020,16264,120478,65334,50148,151929
2020-02-06,Zurich,4237989,2020,685451,3014854,537695,1471340,2766660
2020-02-06,Waadt,2239762,2020,229151,1593094,417528,674897,1564877
2020-02-06,Basel-Stadt,862948,2020,101173,645036,116750,309362,553597
2020-02-06,Wallis,885505,2020,100550,666895,118070,190719,694796
2020-02-06,Neuchatel,480121,2020,40015,375509,64609,152077,328057
2020-02-06,Appenzell-Innerrhoden,39226,2020,3350,34769,1117,9047,30189
2020-02-06,Solothurn,1024829,2020,219950,552066,252823,303666,721173
2020-02-06,Aargau,1915959,2020,296965,1161920,457087,595546,1320427
2020-02-06,Schwyz,617864,2020,79101,372582,166191,162378,455496
2020-02-06,Uri,120890,2020,15667,64264,40968,22200,98699
2020-02-06,Schaffhausen,222460,2020,25611,189443,7414,64800,157669
2020-02-06,Ticino,845251,2020,32220,686438,126603,247135,598127
2020-02-06,Basel-Landschaft,1010651,2020,112380,689841,208442,330948,679715
2020-02-06,Geneve,1502013,2020,85766,1307763,108495,513265,988759
2020-02-06,Luzern,1177309,2020,120135,804517,252668,358400,818920
2020-02-06,Freiburg,853493,2020,75005,623869,154629,245954,607549
2020-02-06,Bern,2875427,2020,422329,2041899,411220,845269,2030179
2020-02-06,Graubunden,728949,2020,77247,543920,107799,135225,593742
2020-02-06,Sankt-Gallen,1711636,2020,180610,1127115,403931,478379,1233279
2020-02-07,Thurgau,881978,2020,93772,622783,165436,231650,650341
2020-02-07,Glarus,236367,2020,42899,92584,100896,41555,194825
2020-02-07,Zug,537335,2020,82471,291388,163487,167875,369472
2020-02-07,Jura,179065,2020,14385,157000,7690,49952,129123
2020-02-07,Obwalden,116249,2020,11034,92587,12638,23969,92291
2020-02-07,Appenzell-Ausserrhoden,204686,2020,22765,169369,12563,51744,152953
2020-02-07,Nidwalden,232266,2020,18897,137653,75725,49358,182918
2020-02-07,Zurich,4314841,2020,670054,3063360,581437,1338930,2975921
2020-02-07,Waadt,2382422,2020,237514,1681558,463360,638398,1744035
2020-02-07,Basel-Stadt,874157,2020,99989,647850,126329,277329,596840
2020-02-07,Wallis,1037868,2020,125448,760727,151705,193236,844645
2020-02-07,Neuchatel,503132,2020,40977,392118,70047,143675,359468
2020-02-07,Appenzell-Innerrhoden,46234,2020,3837,40963,1444,9135,37110
2020-02-07,Solothurn,1068215,2020,217311,574723,276190,278847,789377
2020-02-07,Aargau,1992686,2020,291651,1216652,484392,550050,1442646
2020-02-07,Schwyz,702886,2020,92817,409077,201003,158294,544604
2020-02-07,Uri,147151,2020,20726,76794,49643,23172,123991
2020-02-07,Schaffhausen,232578,2020,26180,197859,8551,61228,171362
2020-02-07,Ticino,881652,2020,35356,712413,133894,240394,641268
2020-02-07,Basel-Landschaft,1047870,2020,112124,708905,226852,304135,743747
2020-02-07,Geneve,1522073,2020,87178,1315527,119380,481076,1041009
2020-02-07,Luzern,1254724,2020,125270,859783,269681,337853,916881
2020-02-07,Freiburg,926684,2020,77798,673111,175786,236153,690543
2020-02-07,Bern,3078346,2020,444466,2177637,456265,783341,2295028
2020-02-07,Graubunden,911051,2020,98997,656679,155396,139927,771147
2020-02-07,Sankt-Gallen,1889065,2020,196709,1219355,473024,459803,1429285
2020-02-08,Thurgau,765763,2020,66914,532145,166714,65002,700771
2020-02-08,Glarus,252971,2020,41710,95291,115980,13728,239253
2020-02-08,Zug,411175,2020,53858,219014,138315,34516,376672
2020-02-08,Jura,145912,2020,9428,130157,6340,14611,131314
2020-02-08,Obwalden,112801,2020,9524,90152,13137,7756,105057
2020-02-08,Appenzell-Ausserrhoden,177326,2020,17218,147786,12335,15799,161540
2020-02-08,Nidwalden,223873,2020,16322,137004,70556,14857,209025
2020-02-08,Zurich,3359603,2020,426285,2381277,552052,309841,3049773
2020-02-08,Waadt,2000352,2020,161640,1412193,426531,170793,1829570
2020-02-08,Basel-Stadt,660476,2020,68868,475685,115932,65790,594696
2020-02-08,Wallis,1049507,2020,127802,771735,149979,70302,979214
2020-02-08,Neuchatel,402027,2020,26710,315878,59449,38487,363551
2020-02-08,Appenzell-Innerrhoden,44396,2020,3648,39130,1630,3468,40940
2020-02-08,Solothurn,902344,2020,154576,476236,271543,73194,829160
2020-02-08,Aargau,1687523,2020,198773,1044154,444610,139243,1548294
2020-02-08,Schwyz,661419,2020,77176,380618,203635,45860,615569
2020-02-08,Uri,141622,2020,19515,75931,46185,8609,133022
2020-02-08,Schaffhausen,199928,2020,18852,171153,9933,18447,181492
2020-02-08,Ticino,684674,2020,23370,556146,105169,69643,615042
2020-02-08,Basel-Landschaft,818736,2020,75810,543884,199053,71372,747375
2020-02-08,Geneve,1077149,2020,50143,917275,109741,103963,973196
2020-02-08,Luzern,1068320,2020,92727,743365,232240,94943,973389
2020-02-08,Freiburg,795705,2020,53370,570355,171988,67250,728463
2020-02-08,Bern,2684401,2020,354240,1891498,438683,225357,2459065
2020-02-08,Graubunden,989695,2020,95569,727821,166325,55085,934632
2020-02-08,Sankt-Gallen,1721818,2020,155405,1083838,482595,132699,1589140
2020-02-09,Thurgau,595879,2020,57332,405102,133456,38264,557626
2020-02-09,Glarus,241617,2020,41202,87791,112633,10587,231040
2020-02-09,Zug,347804,2020,48270,180891,118653,21096,326718
2020-02-09,Jura,109462,2020,8340,95403,5730,8560,100913
2020-02-09,Obwalden,98701,2020,8353,77753,12605,5301,93410
2020-02-09,Appenzell-Ausserrhoden,161442,2020,15406,134030,12011,10744,150704
2020-02-09,Nidwalden,194671,2020,14380,118201,62100,10228,184453
2020-02-09,Zurich,2541347,2020,340186,1746309,454863,182832,2358526
2020-02-09,Waadt,1457964,2020,123179,1005946,328849,101145,1356829
2020-02-09,Basel-Stadt,483437,2020,58707,334339,90399,39583,443862
2020-02-09,Wallis,831179,2020,103185,608844,119163,45945,785247
2020-02-09,Neuchatel,283850,2020,24231,212981,46650,21638,262225
2020-02-09,Appenzell-Innerrhoden,44617,2020,3690,39212,1726,2650,41979
2020-02-09,Solothurn,702373,2020,133631,353879,214873,43540,658844
2020-02-09,Aargau,1286745,2020,166556,750986,369216,80298,1206459
2020-02-09,Schwyz,583687,2020,74060,332364,177271,30412,553284
